timeStep pedestrianId x-PID4 y-PID4
1 1 18.854970313668534 17.714294859261447
2 1 18.387956719143734 17.640462878334485
3 1 17.18085830175675 17.44968519460699
4 1 15.457427409071846 17.17727652106688
5 1 13.373802373676453 16.847666959565462
6 1 11.038871682026292 16.47819222940977
7 1 8.519469086681017 16.27366108413151
8 1 6.010645552753083 15.598905318378876
9 1 4.183290834280267 13.654005089200572
10 1 3.6324220675498604 10.903740286829073
11 1 3.6205908784755696 8.052535309725881
12 1 3.6188829247629544 5.171064040685239
13 1 3.618010750421792 2.2685196328935064
13 2 17.827172055677963 17.075108938875946
14 1 3.61746808015648 1.0274583338598358
14 2 16.48850465778187 16.924061138291325
15 2 14.577228435250705 16.708330243806326
16 2 12.266435238887036 16.447666623143647
17 2 9.672188645550387 16.352231790796754
18 2 6.952176128331485 15.935370371386416
19 2 4.658452724952678 14.372051041556132
20 2 3.7472292109908047 11.542398186647143
21 2 3.6210070798767897 8.454060595900687
22 2 3.618949471467562 5.310776228455859
23 2 3.617985957646636 2.1342521750656838
24 2 3.6174157081946325 1.0246410967282251
24 3 17.991181394356055 17.890433602707734
25 3 15.867837705645961 17.493208709411416
26 3 12.836303439266768 16.925691345511318
27 3 9.150976375129478 16.356629167584803
28 3 5.3296077750018815 15.12573581527305
29 3 3.661328465677 11.127289614709573
30 3 3.6194969181773193 6.416592238669139
31 3 3.6178725232030464 1.5549527692420764
32 3 3.6171466368326595 1.0192984497910704
35 4 18.85993681225652 17.10542241286407
36 4 18.07669180718988 17.022889946125314
37 4 16.95840765315582 16.90510540604252
38 4 15.60638917019473 16.762592127278012
39 4 14.091277655715212 16.603037970250966
40 4 12.462421142769932 16.431203650990152
41 4 10.742874058532065 16.359232538385445
42 4 9.000529803395697 16.35291999806798
43 4 7.236550115168872 15.99944950169521
44 4 5.620914137332471 15.331394026011685
45 4 4.409053814589602 13.987082376490863
46 4 3.8857860514638505 12.232512284187482
46 5 18.218775665562045 16.49618221058069
47 4 3.6255149549208596 10.38454640204803
47 5 16.547351972240858 16.40316803423924
48 4 3.6209307827429797 8.4999610630511
48 5 14.160820452244806 16.36392323194299
49 4 3.619487467597987 6.610133402743584
49 5 11.25641523055694 16.364200675729187
50 4 3.618670361174455 4.716652439032536
50 5 8.066093422024275 16.176849977091837
51 4 3.618114391700923 2.8206228307151573
51 5 5.02746383911526 14.912826237123083
52 4 3.6176975215064195 1.0741072703075827
52 5 3.76192347003359 11.599319546094126
53 5 3.6204372866419474 7.8452867915484
54 5 3.618492340534589 3.9945617277395224
55 5 3.617583524193215 1.0328831613810912
57 6 18.0755135510258 16.588495008357008
58 6 15.955401066873732 16.450680732151046
59 6 12.929925392092363 16.363769000833223
60 6 9.28613957211123 16.350248309861108
61 6 5.483379565928677 15.235292937659436
62 6 3.716989498317874 11.387450783667623
63 6 3.61968890251146 6.765963827556698
64 6 3.6179654632609832 1.9846392547910092
65 6 3.61719709302604 1.0200590468493724
68 7 18.451093487371114 17.4265645219625
69 7 17.068311600039312 17.235684873981977
70 7 15.094032140840875 16.963238878066875
71 7 12.707136880527639 16.633477810264857
72 7 10.017384390939547 16.36412952769467
73 7 7.1419454975133005 15.98212093507974
74 7 4.714575248436528 14.457582964057204
75 7 3.745419406299365 11.53346510227017
76 7 3.620810538807695 8.334781607866221
77 7 3.618831107700249 5.077237494781541
78 7 3.617892576620549 1.7854195349535016
79 7 3.61734756968482 1.0232897854261096
79 8 18.73223163827287 18.83033091712861
80 8 18.129763799758763 18.676136703582618
81 8 17.269585934173243 18.45600140173124
82 8 16.22962522665139 18.189801216280237
83 8 15.064252547510494 17.891392188967203
84 8 13.811359101139262 17.570605050965703
85 8 12.497369587904984 17.234340537656383
86 8 11.140864206015062 16.886850510929882
87 8 9.75467325976726 16.53162041927797
88 8 8.338424544263516 16.23622376807433
89 8 6.901511914577017 15.924380538045211
90 8 5.628554739323512 15.328488299102716
90 9 17.816196188005854 17.93524589935017
91 8 4.628448802345112 14.318153341835048
91 9 16.41522468556994 17.66287980748867
92 8 4.0339136880330315 13.005250437317525
92 9 14.414992191393935 17.273980071805187
93 8 3.748139436689082 11.54132948403317
93 9 11.996691616441625 16.80366380491842
94 8 3.6237497098648017 10.058093488961697
94 9 9.272832705400212 16.347625535202113
95 8 3.620929693419232 8.561160803129846
95 9 6.443454313675251 15.867724775373958
96 8 3.619712130234706 7.062761243066498
96 9 4.287152038140588 13.794845007586868
97 8 3.6189656655527713 5.563339663399831
97 9 3.6287063727869175 10.701466813609567
98 8 3.618438590966963 4.063205173666519
98 9 3.620264586964362 7.419098128646878
99 8 3.6180363784311766 2.5625733307184393
99 9 3.618660245382258 4.317391025605259
100 8 3.6177119741742563 1.1112330553110548
100 9 3.6182002797202526 2.684119201558963
101 9 3.6175865558449747 1.0298198102010474
101 10 18.157143722347822 18.858799282082334
102 10 17.324102694582585 18.632566892366263
103 10 16.134723109250103 18.30958005327793
104 10 14.69678414528416 17.918911107946723
105 10 13.08544799436977 17.480956638610493
106 10 11.353014925511367 17.010462286220367
107 10 9.536377615958688 16.516228038168613
108 10 7.645333353708583 16.089415515110947
109 10 5.846876156243218 15.484948745134995
110 10 4.475032525570168 14.088937936874304
111 10 3.874703178253741 12.188344943937615
112 10 3.62385216513412 10.163573953568848
113 10 3.6204142755884536 8.104628285536045
113 11 17.72253198275107 16.544805726472887
114 10 3.619138401446775 6.037938501788355
114 11 16.018423924328133 16.437488646521576
115 10 3.618387983149534 3.965847637487153
115 11 13.56872777903465 16.36484295916896
116 10 3.6178682555714965 1.8899886783178426
116 11 10.593994151362823 16.36187041608481
117 10 3.617494794480887 1.030196613243991
117 11 7.381128210615965 16.027475151078082
118 11 4.569984187779921 14.23591666858406
119 11 3.6276778536306535 10.70042247624
120 11 3.6197864272642906 6.859390688209669
121 11 3.6182120172914383 2.932992667435535
122 11 3.617429490494919 1.0244292726111577
124 12 18.633045079449985 18.071090677869496
125 12 17.04136647505885 17.764875618550857
126 12 14.768857397614672 17.32761543342334
127 12 12.021358978890586 16.798887536570323
128 12 8.935810606115277 16.363721946371637
129 12 5.7920948162167685 15.448436229856592
130 12 3.9600165827943785 12.62792567836672
131 12 3.6217583077087525 9.012865486828225
132 12 3.6190404397323284 5.285725538383984
133 12 3.61789885878093 1.502034749398005
134 12 3.6172988942370696 1.0212340085979197
135 13 18.216346354002297 18.768342298730666
136 13 17.033801681725787 18.458290382613722
137 13 15.345399539428483 18.015704702316924
138 13 13.304085146438327 17.48060255260605
139 13 11.016622643358788 16.88068823667612
140 13 8.551106939594087 16.276959834013077
141 13 6.048281323835339 15.621539984271854
142 13 4.206505545435404 13.69158872497334
143 13 3.6347113505493396 10.944020705884602
144 13 3.6207401113601057 8.0920659994452
145 13 3.6189449640209768 5.209709507394082
146 13 3.6180474630364983 2.3062304894319237
146 14 18.89669353379191 17.32364562612689
147 13 3.6174926419992266 1.0272306978758463
147 14 18.179354250871203 17.234787874617858
148 14 17.155165880643114 17.107969303552817
149 14 15.916910633284 16.954555586900057
150 14 14.529291398440346 16.782706312592623
151 14 13.03747786520116 16.597887843542946
152 14 11.472979611021714 16.403942929365634
153 14 9.861466718124571 16.35593912948846
154 14 8.23638767032482 16.211372799465565
155 14 6.614323060984071 15.869751911172001
156 14 5.200565129182015 15.041963512767143
157 14 4.2079319795862045 13.693230605559286
157 15 18.860789161913843 16.44173811417506
158 14 3.8449321703466897 12.016960326926734
158 15 17.812786000395718 16.391652355723338
159 14 3.6252127098329376 10.310319275854818
159 15 16.315312684135495 16.364858424919895
160 14 3.621463530110947 8.575825161469261
160 15 14.504405760207504 16.36246465149277
161 14 3.619832858744871 6.837992782634072
161 15 12.48227252962274 16.36410824110928
162 14 3.6189457554489346 5.097834228123418
162 15 10.284267969824505 16.360679817012194
163 14 3.618352783295368 3.3560530271100735
163 15 7.999040614449095 16.158447724897254
164 14 3.6179143440752903 1.6131397872016207
164 15 5.85108968173934 15.479158034698537
165 14 3.6175915592060095 1.0309933452172073
165 15 4.276720369489715 13.781441480685766
166 15 3.722510416613198 11.419201011818666
167 15 3.62158633078996 8.954627830243824
168 15 3.6194415014572052 6.462732210263824
168 16 17.702545777841525 17.4878721279095
169 15 3.6184443492148524 3.9582015444563865
169 16 16.12965021888277 17.245914863699394
170 15 3.617815777740489 1.444856147524645
170 16 13.883936994935578 16.900530918644847
171 15 3.6174089151819993 1.0253394936129236
171 16 11.168876664679846 16.482589870096703
172 16 8.13295630340861 16.18487268735156
173 16 5.18344404268367 15.031662599894855
174 16 3.828894051435829 11.949046099361892
175 16 3.620971939218824 8.388899239172671
176 16 3.6187523649103994 4.7299576817551685
177 16 3.6177598674529117 1.1142009287115
179 17 17.64183314651615 16.365454231218767
180 17 15.842356389669607 16.363640599256
181 17 13.275293270002951 16.36183080813691
182 17 10.18451794345994 16.355657763319126
183 17 6.802336653016379 15.902472891161977
184 17 4.146944697232087 13.571325511644005
185 17 3.6231290538263665 9.699110567779414
186 17 3.619610258631068 5.64839976588323
187 17 3.6180829550303164 1.5079192280267772
188 17 3.617372077782997 1.0206790687499765
190 18 17.731564221136026 18.077177116128716
191 18 15.914408079882858 17.696715492421568
192 18 13.319998424835996 17.15333861625155
193 18 10.183407923317349 16.495865536751257
194 18 6.668765513156703 15.874023110552077
195 18 4.095883138823709 13.32160277617849
196 18 3.622251592494552 9.322058597192381
197 18 3.61915432372112 5.144384119001017
198 18 3.617848047398492 1.0665334372767097
201 19 18.349278598332763 16.960629848271452
202 19 15.949105847302526 16.72760124154602
203 19 12.522260104527195 16.394867968412385
204 19 8.394033553432111 16.25055032341549
205 19 4.527833824624882 14.171111649600439
206 19 3.622254632761874 9.331630236965578
207 19 3.618910951395033 4.076097827435836
208 19 3.617551092358624 1.0232157083866076
213 20 18.6914253558015 18.285262263934243
214 20 17.316259579054 17.99654159194207
215 20 15.352879312317125 17.584256332857414
216 20 12.97917081630751 17.085502460654663
217 20 10.319201800272209 16.52634663426588
218 20 7.452415274366226 16.041732176156522
219 20 4.879011147777821 14.709427738998325
220 20 3.8007239679643363 11.80734500637585
221 20 3.621174467930199 8.59345197181934
222 20 3.6189620033317995 5.314200226689047
223 20 3.6179616161601698 2.0004813514761564
224 20 3.617384586171352 1.0238017426654749
224 21 18.253940086969344 18.682377668777647
225 21 16.051969298404476 18.123751880947825
226 21 12.908057643228272 17.326356711988986
227 21 9.107194765106998 16.367641636766145
228 21 5.1199470669915845 14.988923125907736
229 21 3.6270403147403427 10.64154132123544
230 21 3.619175830245343 5.691305217421416
231 21 3.6176900179199314 1.0450313537492368
235 22 17.945760688523784 16.83169845786645
236 22 16.80136913544498 16.730248017324264
237 22 15.167459765140796 16.585439556193883
