timeStep pedestrianId x-PID4 y-PID4
1 1 1.0602852468482262 93.35716145938224
2 1 1.5612785200264463 93.36069477561409
3 1 2.8562007642687828 93.36899603185394
4 1 4.705038440386364 93.37884436123925
5 1 6.940338051450325 93.38773736561151
6 1 9.445265929773766 93.39438345199783
7 1 12.138306355025968 93.39865005342826
8 1 14.962586887264024 93.40116702550937
9 1 17.87842929765716 93.40317790793775
10 1 20.858134062402293 93.41034180449745
11 1 22.71420449472622 93.68734770670872
12 1 22.85114287649278 91.25357690791081
13 1 22.532269429161225 88.39834422064634
14 1 21.475712058199445 85.98153834546197
15 1 18.709320777092824 85.2227713071478
16 1 15.733728766070461 84.71758221729993
17 1 12.725676956403557 84.20676460305417
18 1 9.695032683661454 83.69170478414709
19 1 6.643077075691122 83.50580024883227
20 1 4.6218993583500225 82.81915822395075
21 1 5.648270921508275 81.52214679274717
22 1 8.411978992041025 81.45381757623258
23 1 11.289155819193603 81.45376701603654
24 1 14.239377736133378 81.44188694723746
24 2 1.7001432477380836 92.0921844310258
25 1 17.244688063770003 81.45062818437344
25 2 2.35755733777769 92.13810547366148
26 1 20.328881275981686 81.46325777851337
26 2 3.2961845813763593 92.20361505094135
27 1 23.389305901486132 81.46974195529738
27 2 4.431003146465606 92.2828546534571
28 1 26.475230309863157 81.4734220207263
28 2 5.702700996404056 92.37165554113871
29 1 29.350326930452134 81.73247246109496
29 2 7.069896870253069 92.46711869886506
30 1 31.62532824779044 83.7598415673172
30 2 8.503719214517535 92.56723339686987
31 1 33.413657206775646 86.30393897588658
31 2 9.984025391846153 92.67059211941125
32 1 35.205089620552755 88.8522811865414
32 2 11.496762520176258 92.77621049416682
33 1 36.998621988781665 91.40363044774571
33 2 13.032125230386951 92.88341352910874
34 1 38.49650675675541 93.98117693175877
34 2 14.583268777689655 92.99178773558754
35 1 40.819215025118936 94.73078908673737
35 2 16.145408398125358 93.10117697115776
36 1 42.32148436094868 92.40309498184993
36 2 17.71515235224019 93.2122289845777
37 1 43.00328985916179 89.41842154193745
37 2 19.289810393032102 93.3297447557311
38 1 43.68682478076921 86.41579948728071
38 2 20.870500695438647 93.40545942505273
39 1 44.3750519148993 83.40710878316375
39 2 21.82382643656305 93.86781253734847
40 1 45.04939543519977 80.53037524693868
40 2 22.678280126248975 93.70992295101036
41 1 45.041642704230306 77.41858955368562
41 2 23.136075841492552 92.79480057672171
42 1 45.054432196521155 74.31327021616985
42 2 22.895555132582466 91.43769585718886
43 1 45.04181276256837 71.28409679724564
43 2 22.576112233469527 90.02807982169175
44 1 43.01741170670478 69.83225641170635
44 2 22.52061449927602 88.54634308668469
45 1 39.939091901249434 69.85494157808459
45 2 22.29599071054994 87.14942826074999
