timeStep pedestrianId velocity-PID3
1 1 0.0
2 1 0.5566730362170371
3 1 1.438832057860815
4 1 2.054293228683655
5 1 2.4836858901453263
6 1 2.7832629944667904
7 1 2.9922708945004657
8 1 3.13809072642878
9 1 3.2398256708736293
10 1 3.310792640693371
11 1 2.085142155368453
12 1 2.708492560867153
13 1 3.160205187458078
14 1 2.8988850120843335
15 1 3.2209816770876776
16 1 3.3581005209345878
17 1 3.3933212924413025
18 1 3.4178940568455443
19 1 3.34164511760625
20 1 2.42844351988356
21 1 1.7858641635003583
22 1 3.064495771040169
23 1 3.1923832100704512
24 1 3.2695785576637553
24 2 0.0
25 1 3.3252799562327993
25 2 0.7322399502460394
26 1 3.3586618930465773
26 2 1.0454561378605849
27 1 3.4064257854765043
27 2 1.2639796520807898
28 1 3.4178859772703554
28 2 1.4164383334637762
29 1 3.278288436821391
29 2 1.5228051481781022
30 1 3.2655239741112116
30 2 1.5970147565470898
31 1 3.456094856827762
31 2 1.6487890850325018
32 1 3.4616897607414914
32 2 1.684910833142076
33 1 3.4655929858960706
33 2 1.710111956232682
34 1 3.4136158340969995
34 2 1.727694270802978
35 1 2.669431426316151
35 2 1.739961045338608
36 1 3.0859697365003256
36 2 1.7485191695664832
37 1 3.411682045458496
37 2 1.7544855842555547
38 1 3.4278755320059564
38 2 1.7583351023572125
39 1 3.43363223202414
39 2 1.1449952920355855
40 1 3.363652891258912
40 2 0.9678219656493966
41 1 3.447316161165267
41 2 1.1418483005356133
42 1 3.4482276794576863
42 2 1.535910311347935
43 1 3.374132314224619
43 2 1.6101015191816215
44 1 2.6521324047887136
44 2 1.6504511105006598
45 1 3.3894795175799275
45 2 1.60144019969061
46 1 3.4181970128371035
46 2 1.4567716274230476
46 3 0.0
47 1 3.4223945972664818
47 2 1.5643616352608147
47 3 1.4819366219400152
48 1 3.442597855815731
48 2 1.7145243108886408
48 3 2.1158361328550455
49 1 3.430493598128318
49 2 1.7308428187634544
49 3 2.558092769747847
50 1 3.1358225118722665
50 2 1.742157713946539
50 3 2.866644799736879
51 1 3.281542785753526
51 2 1.75005184713626
51 3 3.0819141926636733
52 1 3.1916576367104756
52 2 1.7555593970900651
52 3 3.2321020988154814
53 1 3.1934330418579906
53 2 1.75940188264023
53 3 3.3368282333277435
54 1 3.1346993958097973
54 2 1.7620826878313205
54 3 3.387933413622771
55 1 3.396912974539569
55 2 1.75929317246537
55 3 1.9663929910875209
56 1 3.198930815956503
56 2 1.749348020437222
56 3 3.0120946129359614
57 1 3.4541559567034215
57 2 1.4225541687162764
57 3 3.199490199357612
58 1 2.853035114601349
58 2 0.7269957784072575
58 3 2.9613090018530746
59 1 3.307526065210473
59 2 0.837196711910717
59 3 3.427698988239071
60 1 3.2646681145313106
60 2 1.1960298118894626
60 3 3.4738308122428743
61 1 3.197156653378738
61 2 1.4815003459296519
61 3 3.505533523095406
62 1 3.273083077365356
62 2 1.5699676407957899
62 3 3.526772065036651
63 1 3.429993100042318
63 2 1.6297935876197045
63 3 3.367008762227486
64 1 3.3345516702739557
64 2 1.6717772567807325
64 3 1.772050768871224
65 1 3.1598256830697404
65 2 1.700949091916848
65 3 2.6837000736372345
66 1 3.4318284012241804
66 2 1.7213015720984386
66 3 3.233404907823824
67 1 3.4447646219308377
67 2 1.7355010157902817
67 3 3.3360544676326436
68 1 3.4537849232454456
68 2 1.7454076212783523
68 3 3.378192506793374
68 4 0.0
69 1 3.460078164043468
69 2 1.7523193244039554
69 3 2.075613280848271
69 4 1.2713018808168515
70 1 3.4592921099600957
70 2 1.7571412988406685
70 3 1.704550128092387
70 4 1.8151021413245638
71 1 3.210484605957948
71 2 1.7605055356547115
71 3 1.7147874543075283
71 4 2.1944987594072654
72 1 1.7362539495166558
72 2 1.762852669087785
72 3 1.7338685787870975
72 4 2.459194798357176
73 1 2.619903806174138
73 2 1.7644901710252368
73 3 1.7491451037828727
73 4 2.6438669567190494
74 1 3.161637430940639
74 2 1.7548085339842758
74 3 1.7785200537586767
74 4 2.772708339101543
75 1 3.2562380157753674
75 2 1.632946713819017
75 3 1.6421907503165902
75 4 2.8625976901100705
76 1 3.3222543780245113
76 2 1.6587384498673576
76 3 1.601655473260318
76 4 2.925305233516012
77 1 3.3683124272825404
77 2 1.7240019842236354
77 3 1.65546550434085
77 4 2.968945420044564
78 1 3.4004460326819306
78 2 1.7635426748693
78 3 1.8198050380933708
78 4 1.7848273784494388
79 1 3.4228647093979894
79 2 1.7653904057069532
79 3 1.791522219481091
79 4 2.195268087026688
80 1 3.438170750171034
80 2 1.7662607479153951
80 3 1.7612542282564283
80 4 2.8303161613202454
81 1 3.3601451381794254
81 2 1.7668679647552747
81 3 1.7621184242897154
81 4 2.753394585630833
82 1 3.112715914242481
82 2 1.7672916041659512
82 3 1.764967800734113
82 4 2.5997537180950685
83 1 3.4200347272159286
83 2 1.7675871619139338
83 3 1.7666119900962718
83 4 2.9285158199231924
84 1 3.4382205596901567
84 2 1.7677884961687846
84 3 1.76741668586315
84 4 2.971370110459457
85 1 3.4503441598603612
85 2 1.6820878126756547
85 3 1.7016819766950868
85 4 3.0011995454478795
86 1 3.452658315111459
86 2 1.49532963105138
86 3 1.5378534983563938
86 4 3.0220108215962553
87 1 3.462923865671404
87 2 1.5872876972145689
87 3 1.35271224637956
87 4 3.0023580403233625
88 1 3.462679971644023
88 2 1.6042327833018077
88 3 1.5971950801189811
88 4 2.4687634539161016
