timeStep pedestrianId velocity-PID3
1 1 0.0
2 1 0.7090652041653731
3 1 1.8327197920367018
4 1 2.616666788998831
5 1 3.1791543365957
6 1 3.5737630162513097
7 1 3.806278106408018
8 1 3.9295056982779877
9 1 3.86580828599896
10 1 4.1831730003046514
11 1 4.268887559930722
12 1 4.3163268608430645
13 1 4.349420441824812
13 2 0.0
14 1 3.988947091811783
14 2 2.3546949218835693
15 2 3.3619166450929963
16 2 4.077930764754746
17 2 4.541110418323241
18 2 4.753353780105792
19 2 4.725061700035998
20 2 5.274556544874868
21 2 5.411981940978573
22 2 5.494913798907031
23 2 3.336797290379981
24 3 0.0
25 3 1.7375497766052712
26 3 2.480787089480296
27 3 2.9993266682941604
28 3 3.3610994376069123
29 3 3.6135011943206377
30 3 3.6853918891051487
31 3 3.8019965589296763
32 3 3.697334228533091
33 3 4.037817869337164
34 3 4.094383112093274
35 3 4.125094286930535
35 4 0.0
36 3 4.146520884931465
36 4 1.2966075651447768
37 3 2.272358860306533
37 4 1.851231759460631
38 4 2.238180711774158
39 4 2.5057198794899085
40 4 2.705651579045325
41 4 2.8028949504904657
42 4 2.8489129558106367
43 4 2.953620130407467
44 4 2.926948226539137
45 4 2.840337144111129
46 4 3.057646277338467
46 5 0.0
47 4 3.0906653834702618
47 5 2.1743350217229733
48 4 3.102904439166102
48 5 3.104407855216019
49 4 3.1114427353541703
49 5 3.7532979268146693
50 4 3.117399693580711
50 5 4.206016326573114
51 4 3.1215557212339444
51 5 4.390735783430559
52 4 0.6483498877986992
52 5 4.538114253579111
53 5 4.747170351988222
54 5 4.997105867089121
55 5 5.073798902621284
56 5 5.127295372890197
57 5 1.925801239037848
57 6 0.0
58 6 1.8890337271998596
59 6 2.697069200360402
60 6 3.2608163755824067
61 6 3.6541298289560897
62 6 3.9273524459946896
63 6 3.972314573233859
64 6 3.9747895271999556
65 6 4.3948045369951965
66 6 4.405104465669924
67 6 4.452472844014392
68 6 4.485519918700647
68 7 0.0
69 6 3.286280300808029
69 7 2.8442381076434513
70 7 4.0598548116669395
71 7 4.878166581667063
72 7 5.367764745238527
73 7 5.542274007356391
74 7 6.215568264503924
75 7 6.3990520323608155
76 7 6.5414209496664695
77 7 1.763289628103856
79 8 0.0
80 8 1.7335085594823487
81 8 2.475017590263711
82 8 2.9923511175858604
83 8 3.3532827176368674
84 8 3.6314457945621172
85 8 3.6409190192396994
86 8 3.7822991145859897
87 8 3.7171402986064814
88 8 4.028515155767355
89 8 4.083618838585113
90 8 4.114634091813537
90 9 0.0
91 8 4.136272788864201
91 9 1.6524621233360004
92 8 2.1406532433683374
92 9 2.3593032141457466
93 9 2.852450136353849
94 9 3.1965067241823175
95 9 3.4365470216517755
96 9 3.5032726360272624
97 9 3.6394567107657787
98 9 3.500370402203205
99 9 3.8590451715722454
100 9 3.8898747307341566
101 9 3.9202937173832564
101 10 0.0
102 9 3.9415161409232082
102 10 1.5509934460009023
103 9 3.956322508690066
103 10 2.2144316544096
104 9 0.44732594109676554
104 10 2.677296418037737
105 10 3.0002271408289465
106 10 3.209513047820357
107 10 3.2994687071349587
108 10 3.4400825574802307
109 10 3.359110814714869
110 10 3.6319243335630085
111 10 3.653124352495535
112 10 3.6811422419426565
113 10 3.7005860593793547
113 11 0.0
114 10 3.7141516129337133
114 11 0.6909853798597912
115 10 2.856480939293268
115 11 0.9865544457743438
116 11 1.1927666747005912
117 11 1.3366353290279287
118 11 1.4370093055715865
119 11 1.5070379857357556
120 11 1.5558952526324445
121 11 1.58998193536
122 11 1.6137632719749475
123 11 1.6303555680872708
124 11 1.6494555376016882
124 12 0.0
125 11 1.567461598591711
125 12 1.5857795532159134
126 11 1.6521594226928509
126 12 2.264097943067131
127 11 1.6201654191809953
127 12 2.737344621775649
128 11 1.6317222654734906
128 12 3.067517617660045
129 11 1.637272605932464
129 12 3.297871347388126
130 11 1.6535375399033014
130 12 3.3781823277627705
131 11 1.6615167100418322
131 12 3.4517534674461916
132 11 1.6616510470853458
132 12 3.504224097809797
133 11 1.6651762640687124
133 12 3.665118205127642
134 11 1.6662247990124934
134 12 2.8454445283713996
135 11 1.6669561733573552
135 12 1.6732046509109548
135 13 0.0
136 11 1.6674664296455592
136 12 1.6179770361934427
136 13 0.9591265821669465
137 11 1.6678224223805838
137 12 1.6711637165014015
137 13 1.3693935006073037
138 11 1.6680707895875422
138 12 1.7758691843892178
138 13 1.655626644654103
139 11 1.668208969710198
139 12 2.023974522374603
139 13 1.8553250234951464
140 11 1.6802915271435304
140 12 2.6318315491942634
140 13 1.9946498268936845
141 11 1.6903494656862497
141 12 3.1076836959385132
141 13 2.091853493170934
142 11 1.4245792473777459
142 12 0.7205823941324168
142 13 2.1596701696172897
143 13 2.2069841173610727
144 13 2.283515246846968
145 13 2.1788078535447095
146 13 2.201625059437648
146 14 0.0
147 13 2.1953481541259308
147 14 1.8972036466893258
148 13 2.096939706991918
148 14 2.70873391428034
149 13 2.296178489404013
149 14 3.271274308629954
150 13 2.3026155859844306
150 14 3.6984867247202686
151 13 2.3067440512735855
151 14 3.851004906280858
152 13 2.309594287160723
152 14 3.969568489765469
153 13 2.311582800512727
153 14 3.9741681178162165
154 13 2.3129701373204603
154 14 4.367764135207299
155 13 2.313938050894342
155 14 4.420382266656081
156 13 2.314613338443338
156 14 4.469095912643449
157 13 1.3822030382216541
157 14 4.503082209327269
157 15 0.0
158 14 3.1541716534115416
158 15 1.8009623876351595
159 15 2.571325910212132
160 15 3.108789280860655
161 15 3.483765720354624
162 15 3.7315317843361213
163 15 3.7867160295752464
164 15 3.9023213839732973
165 15 4.142975675798122
166 15 4.19888064817339
167 15 4.244309431513455
168 15 4.275990691278002
168 16 0.0
169 15 4.294087625121679
169 16 1.95012422687202
170 16 2.785823438822832
171 16 3.3681903460488893
172 16 3.813086735481647
173 16 3.9674654336879165
174 16 4.158914810921119
175 16 4.023087844553903
176 16 4.463151801968792
177 16 4.551370769691578
178 16 4.600078479775791
179 16 4.6340607138103485
179 17 0.0
180 16 1.4951655497923861
180 17 1.2729974228086205
181 17 1.8175235188941143
182 17 2.197425652737379
183 17 2.462474734021729
184 17 2.6473288809848055
185 17 2.7565182956055803
186 17 2.7750534037141183
187 17 2.8983015900562483
188 17 2.868890965369071
189 17 2.8008602729163656
190 17 2.9986704263396518
190 18 0.0
191 17 3.0352949465341896
191 18 1.613904786640573
192 17 3.047036751102786
192 18 2.3042534556481287
193 17 3.0552282979504004
193 18 2.785893265006591
194 17 3.0609433298255144
194 18 3.172028660370612
195 17 3.0649305808248797
195 18 3.3616956399872495
196 17 0.9330314831629885
196 18 3.3905287888126545
197 18 3.5679811599710622
198 18 3.4236578602622756
199 18 3.7681049312069748
200 18 3.8024754150931375
201 18 3.83116730818248
201 19 0.0
202 18 3.851184968295524
202 19 1.6332622737829086
203 18 3.865150807991479
203 19 2.3318911396967246
204 18 1.4479178105125472
204 19 2.818939760348607
205 19 3.162098672188706
206 19 3.3729478974559237
207 19 3.471979273711337
208 19 3.6177892385915973
209 19 3.4843427585828706
