currPosX currPosY predPosX predPosY AX AY BX BY angle direction
5.705744740810093 81.50955836668201 8.252165559103048 80.00396537401426 8.421224922788143 82.68311561909472 4.2580149527013615 78.9298010711155 71.33666571460662 Right
8.332776200281277 81.44707316090107 11.709740953689959 81.97847601629346 10.73993643020205 83.87438846138667 10.621809840891625 78.90805663227471 46.60141714088384 Right
11.060978348926907 81.4481021576858 13.839765842159466 81.48088825575215 13.839122844855872 81.51627855031333 13.83917348264432 81.38202145126559 1.3841610006623295 Straight
13.856907149504035 81.44939260320898 16.68669927604651 81.45081377310137 16.686699211236874 81.45093743959562 16.6866994316349 81.45045991677341 0.004834284747142793 Straight
16.700087109088162 81.45106476807283 19.56689264817453 81.45292779260701 19.56689252131171 81.45311372938727 19.56689294817955 81.45238792650237 0.007252923161006366 Straight
19.576232791403086 81.45335791201275 22.468861335083375 81.45596154549071 22.468861041768676 81.45626923613541 22.468862006559778 81.45505915956178 0.011984303198017958 Straight
22.475376981405216 81.45683280375502 25.386020425250877 81.46089856939847 25.386019539809826 81.46148950385845 25.38602233978083 81.45915345420255 0.022992468461359203 Straight
25.39056265978062 81.46326631479471 28.313769082342674 81.47117913548308 28.31376468260732 81.47266500519139 28.313777692142285 81.46677005766196 0.05777136598997232 Straight
28.30512524853859 81.48490461566249 31.21937629248759 81.51414531144385 31.219290126245603 81.52174523165174 31.219515887755698 81.49133637213359 0.2989220051669369 Straight
30.65751051289988 82.65693312921879 32.7288071150636 84.40415674909832 32.30554794746729 84.80798696542661 33.367243945149895 82.67705073709061 26.058487570226518 Right
32.430823722236404 84.96296933544352 33.91460090406093 87.83600938799293 33.081217730357075 88.13045122221999 35.32506014981242 86.40496426267048 25.95630759031035 Right
34.12521731404308 87.35842164047732 35.78015109708349 89.79858199491588 35.73046331204079 89.8315519782344 35.9225444174842 89.69568578148879 2.286630158540298 Straight
35.82309623329953 89.75810593903263 37.52271781628073 92.15990623434843 37.52222607982435 92.16025413357916 37.52288232229559 92.15978981406074 0.007827068715279495 Straight
37.52064189301473 92.16269373158396 39.21802092295934 94.56973327113337 39.21674894067349 94.57062973553677 39.221824177011534 94.56704681565155 0.06042644343903447 Straight
38.80901371058216 94.52790146064963 39.89279860708001 96.87341915797242 39.77421639034859 96.92465483913958 40.29916111365937 96.63870786755517 6.642671297969137 Straight
41.21039535993284 94.57675897734484 44.16828192519523 93.4674413878663 42.721544873512585 97.35094455060664 42.83313248542063 91.86633416398996 60.25650820826254 Left
42.3852059259791 92.1515798055597 42.94673095036359 88.48938228955143 46.08943609650733 92.22694453879501 40.02991550436004 89.29157840187182 65.31897866317199 Left
43.02943591521051 89.3405871472356 43.40837561603354 86.3366877456466 44.349403459288276 86.61575823621973 43.02784804548208 86.31288102041346 12.938312650482871 Left
43.676813373625535 86.50911605624663 44.325764566632444 83.66740574892503 44.32796778948645 83.66790978982603 44.325019620626726 83.66723573100569 0.029722865396649926 Straight
44.324141211234085 83.6628465700314 44.97144423843936 80.80917788620354 44.97633898699387 80.81029258677658 44.96979610774666 80.80880453798312 0.06569226233213499 Straight
44.888414764095906 81.16040780562149 45.411161174585416 78.82988440211403 45.418090384723214 78.83144948034199 45.40948764066173 78.82950965227307 0.10577586868669187 Straight
45.046097940983465 78.25175390146977 45.000485929882586 75.13999242744535 45.730655157805835 75.21588148259646 44.693747930344905 75.15966894196715 9.604006930232899 Right
45.03137466308544 75.27149921158406 44.93044815779473 72.25544412883187 44.8382528878613 72.25994174050705 45.19473189347563 72.25818063616845 176.61387923409876 Straight
44.98761971843753 72.33752808795228 44.92934894041484 69.42669874744718 45.00200272162469 75.24890509245309 45.06005979047062 75.2480392748541 0.571346382421865 Straight
44.444406576756876 70.08887644022882 43.6514643365543 68.1828845304704 44.475189329115054 72.15300215794062 45.359302624048944 71.93942440745673 12.726510323931464 Left
41.597522062396884 69.83682367456971 37.5988018616589 70.58307034995792 42.55270577876842 73.79084332706218 43.23255085875066 66.11213198539437 71.35952205541857 Left
38.66762807528329 69.85656960088886 35.69622935179564 70.0122148731961 41.631506665051695 70.11898059503376 41.62770057574943 69.55423432884842 5.445703848431615 Straight
35.73078602177068 69.86163475025283 32.79046993505824 69.85935951113912 38.67108707580551 69.87130832946129 38.6710362158305 69.84181902860996 0.28731971636512427 Straight
32.800510527031825 70.02286090121072 29.8735183116803 70.26216755296645 35.73726476395721 70.01779590330335 35.72009329255517 69.70570545421033 3.0504677104919478 Straight
29.888991524621 70.46103147800447 26.9868507683733 71.03767426770844 32.84339740906959 70.2984776532968 32.760376876549586 69.74682980010004 5.409245039806019 Straight
27.058554167881756 70.47932619706614 24.26865763398041 70.28768298726348 29.829033217508236 70.85971497886572 29.823884608090193 70.0631563444881 8.188200348253897 Right
24.522455401964315 71.95759713477322 22.13352593145794 74.1658561817951 27.775600019505415 71.93657021937331 26.14390675692973 69.13726248489766 29.867224448429752 Left
22.43410132168999 73.74730618881212 20.569619584253758 75.69273430101737 24.76210548506005 72.39033186911281 24.13151568631417 71.6545168626354 10.358857089137299 Left
19.584058295979617 74.02643833499394 16.353170797539065 73.55028202722582 22.429003368230433 75.6300737028013 22.063809084933016 71.90130424941444 35.002723941549874 Right
16.862127682663672 73.48819997110635 14.204253275539486 72.54127635217708 19.35419806420247 74.81128194800307 19.67020947286379 73.21317749260982 16.779134964849586 Right
15.492647615480324 71.15210547980425 14.799392821367803 67.91708292475022 14.467273721154585 74.29767085316777 18.738271343162427 71.79389965208632 48.434598446162724 Right
15.50347635316876 68.266312617511 16.204459493276715 65.10567056972468 17.140754642920697 71.05922423782009 13.845284051536563 71.04685821284986 149.4050484795718 Right
16.477985783094944 65.71438515917559 17.93433555913623 63.32939040281758 18.332804564670518 63.62421723636527 16.488471826067954 62.91991835834695 20.685455071244334 Right
18.50716211725569 63.609361793625034 21.06367190352279 61.72779047447062 21.429047162645457 62.36894222836836 19.639571799838887 60.643944246780116 23.048503126687088 Right
20.28533110201558 62.18690407479809 21.93799641207363 61.105729179333764 21.97342138050767 61.16191968793551 21.655947818802893 60.76505612325238 7.392758214627946 Right
20.515197725574517 59.35633454036065 19.97091316851656 55.82170909811339 23.30786739031059 57.12232047601452 18.119586301201238 56.70098736918968 46.69899122234058 Right
20.11849874049468 56.61143438418424 19.408516951100196 53.90936891714034 19.113206164636594 54.00478543076002 20.34463366752755 53.82681682979032 167.13370465954398 Left
18.712371664975123 54.267631431279966 16.801530544214017 52.12437708001232 19.123083512406637 57.109491523085794 21.026454115971816 55.9675947876522 22.737403108508055 Left
16.38280521365068 52.89087226143188 13.591519074420887 51.99763498312507 17.89052900506891 55.4040217029106 19.311512074022588 52.999625525400624 28.456202975344716 Left
13.46722983877055 52.76052662697225 10.258650002099898 53.25338776021411 16.26187683290093 54.41214548226179 16.398110027840055 51.364876963815405 28.023022816104934 Left
10.540082240429983 52.73349507310366 7.607148530358813 52.75812055952998 13.470192606193205 52.864490518446196 13.472112103764992 52.656635182619354 2.030699703760552 Straight
8.107744781724296 53.72050033987554 5.922812392836931 55.21452401696729 10.754523741178241 53.744942752024926 9.989081975496457 51.858617783147196 22.615658994313694 Left
7.345491211469202 56.493820346663 7.418279585450165 60.160297723459166 10.743580373362771 55.114927838246786 5.129495249729967 53.571883249547405 52.54505272500553 Right
6.939047119843084 59.39911178679719 6.710507767526579 62.37038894360694 7.728833193041266 56.52561981069584 6.968139722568672 56.41920041251048 7.404515632389121 Straight
6.531820329135486 62.30998361596326 6.124202188887125 65.22364563964553 6.939439461100553 59.39632173102125 6.939435505597722 59.39632117765209 3.8891540185659323E-5 Straight
6.124010808209451 65.22474361559141 5.715909922174266 68.1414477004503 6.532130763151908 62.30804219888914 6.532054639843002 62.30803154833467 7.476830392079137E-4 Straight
5.715721610353388 68.14220606347182 5.307192574032349 71.06101973547858 6.124300550115501 65.22339937658866 6.124101213902264 65.22337148014644 0.001956462069088616 Straight
5.512059850869876 71.09488145826867 5.4107118105726855 74.06516332652416 5.923968778574019 68.15155394719605 5.508163130748714 68.12287361545741 4.020868571136218 Straight
5.457667134683953 73.70829852380957 5.477908940149604 76.15208642471748 5.6258344321954 71.27021960889314 5.391088374674984 71.26533386912706 2.753428179000835 Right
3.9990814945372595 74.30174732059189 1.8383993924267088 73.8852119829248 5.5678048097825545 75.84484679700684 4.044869588341998 72.10175816507952 66.66794976631714 Right
3.446292049829109 71.9453102467106 3.3464007028245106 68.11393023757199 -0.3757786801459533 72.23031268652697 6.99638083045471 70.50090008844197 98.93760960323588 Right
3.4470490345082876 69.20361741138089 3.7245792338929737 66.26929669532706 4.120200369186067 72.07313450609469 2.7723132483615505 72.07276235284448 166.7820575494706 Right
3.4481084902436883 66.39827643513684 3.4493191815071995 63.56111138843505 3.449468094178098 63.56111145588787 3.4488918349563638 63.56111123825973 0.0058186993305895385 Straight
3.4494282081204477 63.54852970443323 3.4508780570678903 60.6765800964987 3.4510035972350557 60.676580162619096 3.4505128191108456 60.67657993533972 0.004895544577664168 Straight
3.451135822146893 60.66780225823696 3.4530373842481796 57.77158445429495 3.4532281760238406 57.771584585846924 3.4524770609256423 57.77158414060707 0.007429642101214995 Straight
3.45348321324206 57.765460608010684 3.4561504928715774 54.85231185576879 3.4564686442713906 54.85231216444131 3.4552100461252544 54.85231114649702 0.012377046613423206 Straight
3.4570660182632476 54.848040200911896 3.4612665302474457 51.9230804153766 3.4618844613471906 51.9230813680553 3.459431704394021 51.92307835589088 0.0240229946851116 Straight
3.463777472911185 51.92010461652618 3.472053252372514 48.98691144349732 3.473622309074834 48.98691629014314 3.4673796596602684 48.986901980655375 0.060970591923691586 Straight
3.48792052399302 49.00354454212835 3.52077937329175 46.09267222272456 3.529440266918037 46.09278287637901 3.4945932735593774 46.09249441575442 0.3429450961094744 Straight
4.943432796476438 46.80263051300453 7.114629679616485 44.959539506538704 7.554835013789609 45.66611882239852 4.967007470692756 43.9547322356414 33.00325121923824 Right
7.753127293831016 46.44835665813202 11.239912903633922 47.01740289044284 10.372417865280822 48.819180229288236 9.701918174652866 43.50154454907903 49.33598058607802 Right
10.676506031867047 46.4497742949254 13.65672689024359 46.62903767755574 13.638295577805867 46.82614433972468 13.638659211700928 46.0762769532284 7.2142736402433405 Straight
13.608605301150924 46.45164943195171 16.545064836058998 46.4537533190945 16.545064663865112 46.4539813028377 16.545065244479595 46.45307341222624 0.00885731561615533 Straight
16.546787328057434 46.454231686239204 19.48801073377524 46.45716749915731 19.488010360163848 46.45752056849561 19.488011597521027 46.456112658888436 0.01371321709334107 Straight
19.489212179413165 46.45834940783232 22.43375844299365 46.46323486307821 22.433757068459037 46.464002940585964 22.43376135867142 46.4609372579632 0.02982643131641225 Straight
22.434586498680385 46.46674448225147 25.381435551903564 46.477278233083574 25.381427121423023 46.47941912397096 25.38145149313582 46.47086841752006 0.08312580905343582 Straight
25.263918415140786 46.649439062957924 28.03522913019583 46.9192833968048 28.026222220962094 46.99966288886541 28.048324287038774 46.65737533589776 3.531245640303736 Straight
27.702458996551453 47.6545042283881 29.945603910437626 49.070754686168755 29.701397858756817 49.398553507801516 30.34976774734952 47.82544527613644 18.704870019505158 Right
29.677671467532367 49.78893793484105 31.421219883300807 52.488055911807066 30.66860336405444 52.845611438531776 32.64851347746882 51.01339564489334 24.819294692762586 Right
31.261436434107523 52.27806268855729 32.64947764848654 54.94453296590643 32.39502325140179 55.06225073544957 33.30319387010949 54.48440552803892 10.313752213112686 Right
32.84552196245745 54.767685706780696 34.42976777169469 57.25755785725775 34.42976400355344 57.25756025483147 34.429769028245445 57.257557057744265 5.781291885398331E-5 Straight
34.42910970794876 57.25811495478213 36.01244856201074 59.74894731767263 36.012088602630584 59.74917609529974 36.01352793954101 59.74826086500568 0.016555812101202605 Straight
35.8203076385856 59.725435489143344 37.11531066179094 62.1812016666845 37.05396078293698 62.21258652361995 37.31000876509635 62.06821394698751 3.034567856056519 Straight
38.495559898008004 60.55458049801852 41.812839321870456 60.56463774411523 40.12486271697052 63.444185358254785 41.473464898589604 59.092894577004245 43.36367899008249 Left
41.43819646034442 60.567958160040256 44.51452517413918 60.173452148628655 44.40069446191746 61.486129679438314 44.40892012494291 59.676759945863104 16.959383385217198 Left
44.38376824988197 60.57052989965245 47.330807653019775 60.56769867805973 47.33077855954006 60.58392744537787 47.33079746106764 60.56227836155972 0.2104491411308492 Straight
47.331351376826554 60.5718830189291 50.27994017247502 60.572626828038 50.279939142466276 60.574457391749974 50.27994026330138 60.57201580755614 0.023721938461717357 Straight
49.06382993736484 60.572755624429746 50.18875621466822 60.57338797304238 50.18875622330961 60.57337240876223 50.188756273865934 60.573272033787916 0.0025561951639858083 Straight
