currPosX currPosY predPosX predPosY AX AY BX BY angle direction
1.201 29.201 1.201 29.201 1.201 29.201 1.201 29.201 0.0 Straight
1.715387435054311 28.52338218741743 2.229774870108622 27.845764374834857 2.229774870108622 27.845764374834857 2.229774870108622 27.845764374834857 0.0 Straight
1.9729689531118202 26.310044478764624 2.1021475126709284 23.328846822076702 3.7771954805711303 23.93328340408685 0.7627690686838258 23.582473616583076 30.564500712856226 Left
2.281382499268554 23.144658363299687 2.6152120594748993 19.503248044428688 2.704083034427153 19.512491579790925 2.5677629958664836 19.499209488769132 1.0731055259123679 Straight
2.300804961326883 19.298343557436333 2.1757318813360085 15.11156440637377 2.706994562633593 15.129438072431803 1.9367378510958662 15.125548561949664 5.2756230458136315 Right
3.41590612190052 15.826642688798591 5.078846631731813 12.54224878877365 5.544505542463195 12.823031705908289 3.434495525627801 12.145302054759401 17.517561321189714 Right
7.703440963839212 14.95870392622416 13.577192646460439 15.392646216681381 11.543730876131828 19.424287665231475 9.50458622356984 9.351107249046596 60.74920725698593 Right
12.426093641334365 14.429310184697947 17.36630523660775 14.069188953695846 17.378042662952623 14.312782100589175 17.28093856850272 13.446529110277115 5.047944808706731 Straight
17.337842981986796 13.878284071196243 22.344140654217874 13.316441771706792 22.344212974588324 13.317086557248722 22.34411467054741 13.316210292410595 0.0050142887792166135 Straight
22.4042872496761 13.708204541051504 27.548078980883847 13.728598302585247 27.54300343419209 13.937562895039534 27.51605281344243 13.134739545918046 4.478295005252439 Straight
26.898947661168002 12.85233095875446 31.107716144561216 11.653560350381255 31.272644700213014 12.705506815806672 31.020524257404166 11.38148444070378 8.858509403917303 Left
27.753139035995048 8.219316502917522 26.787095892489585 1.6977316103106084 31.247614638118584 13.80975021889663 22.49477184538457 12.195983870865703 137.54492474921253 Right
27.760151577641277 3.0629895814842474 27.343574702697094 -2.35499357274718 28.745410601009254 -2.280917454491001 26.78943146861005 -2.28357756222546 10.368420772279405 Right
27.76247567726393 1.833135364721973 27.762455555874794 2.5665175002951592 27.764250079149544 1.0997553754389915 27.76347306709056 1.099753907091436 0.030352248172292207 Straight
